"user_id","user_name","recipe_code","recipe_name","predicted_rating"
"u_1oKVZsc5N0Y7ltHsKAfmNihfU08","jetluvs2cook","28058","Shrimp Scampi",5
"u_1oKVZsc5N0Y7ltHsKAfmNihfU08","jetluvs2cook","16579","Chicken Wild Rice Soup",5
"u_1oKVZsc5N0Y7ltHsKAfmNihfU08","jetluvs2cook","14600","Buttery Cornbread",5
"u_1oKVZsc5N0Y7ltHsKAfmNihfU08","jetluvs2cook","46655","Chocolate-Strawberry Celebration Cake",5
"u_1oKVZsc5N0Y7ltHsKAfmNihfU08","jetluvs2cook","18274","Ravioli Lasagna",5
"u_1oKVZskcWCF2NqqbEvMCAEXAZIG","JillAndLea","1081","Baked Spaghetti",5
"u_1oKVZskcWCF2NqqbEvMCAEXAZIG","JillAndLea","17826","Amish Breakfast Casserole",5
"u_1oKVZskcWCF2NqqbEvMCAEXAZIG","JillAndLea","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",5
"u_1oKVZskcWCF2NqqbEvMCAEXAZIG","JillAndLea","28058","Shrimp Scampi",5
"u_1oKVZskcWCF2NqqbEvMCAEXAZIG","JillAndLea","16579","Chicken Wild Rice Soup",5
"u_1oKVZtNaDTX6quIM5AQfn79uJpz","lurky27","12700","Big Soft Ginger Cookies",5
"u_1oKVZtNaDTX6quIM5AQfn79uJpz","lurky27","28058","Shrimp Scampi",5
"u_1oKVZtNaDTX6quIM5AQfn79uJpz","lurky27","9735","Comforting Chicken Noodle Soup",5
"u_1oKVZtNaDTX6quIM5AQfn79uJpz","lurky27","36450","Fluffy Key Lime Pie",5
"u_1oKVZtNaDTX6quIM5AQfn79uJpz","lurky27","27434","Asian Chicken Thighs",5
"u_1oKVZtSdpfy5KrVbAXHeHU0QI4v","shecooksalot","43675","Macaroni Coleslaw",5
"u_1oKVZtSdpfy5KrVbAXHeHU0QI4v","shecooksalot","7708","Basic Banana Muffins",5
"u_1oKVZtSdpfy5KrVbAXHeHU0QI4v","shecooksalot","7752","Chocolate Caramel Candy",5
"u_1oKVZtSdpfy5KrVbAXHeHU0QI4v","shecooksalot","9010","Favorite Dutch Apple Pie",5
"u_1oKVZtSdpfy5KrVbAXHeHU0QI4v","shecooksalot","21444","Favorite Chicken Potpie",5
"u_1oKVZtjpAd6NHkGeOEGAxusDfKE","mkaskela","32264","Easy Chicken Enchiladas",5
"u_1oKVZtjpAd6NHkGeOEGAxusDfKE","mkaskela","15805","Bruschetta Chicken",5
"u_1oKVZtjpAd6NHkGeOEGAxusDfKE","mkaskela","39549","Forgotten Jambalaya",5
"u_1oKVZtjpAd6NHkGeOEGAxusDfKE","mkaskela","36217","Creamy Macaroni and Cheese",5
"u_1oKVZtjpAd6NHkGeOEGAxusDfKE","mkaskela","33457","Chunky Apple Cake",5
"u_1oKVZtw5YkzvxHnWY47AALJJRN1","Gramma Amy","43675","Macaroni Coleslaw",5
"u_1oKVZtw5YkzvxHnWY47AALJJRN1","Gramma Amy","33206","Pineapple Orange Cake",5
"u_1oKVZtw5YkzvxHnWY47AALJJRN1","Gramma Amy","42873","Teriyaki Chicken Thighs",5
"u_1oKVZtw5YkzvxHnWY47AALJJRN1","Gramma Amy","2912","Zucchini Pizza Casserole",5
"u_1oKVZtw5YkzvxHnWY47AALJJRN1","Gramma Amy","18341","Bacon Macaroni Salad",5
"u_1oKVZuqBVMf8IBAX9Lp2wMHJFOL","tommypoo","957","Sandy’s Chocolate Cake",5
"u_1oKVZuqBVMf8IBAX9Lp2wMHJFOL","tommypoo","23222","Baked Mushroom Chicken",5
"u_1oKVZuqBVMf8IBAX9Lp2wMHJFOL","tommypoo","386","Hot Milk Cake",5
"u_1oKVZuqBVMf8IBAX9Lp2wMHJFOL","tommypoo","27626","Skillet Shepherd’s Pie",5
"u_1oKVZuqBVMf8IBAX9Lp2wMHJFOL","tommypoo","7708","Basic Banana Muffins",5
"u_1oKVZv53OoxaUD2jE14MmsDU0KQ","s_pants","191775","Egg Roll Noodle Bowl",5
"u_1oKVZv53OoxaUD2jE14MmsDU0KQ","s_pants","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",5
"u_1oKVZv53OoxaUD2jE14MmsDU0KQ","s_pants","11767","Quick Cream of Mushroom Soup",5
"u_1oKVZv53OoxaUD2jE14MmsDU0KQ","s_pants","141947","Ham and Swiss Sliders",5
"u_1oKVZv53OoxaUD2jE14MmsDU0KQ","s_pants","82745","Mamaw Emily’s Strawberry Cake",5
"u_1oKVZvIFnVLOdDi0G2Umj0dp5NA","Grammy Debbie","17310","Seafood Lasagna",5
"u_1oKVZvIFnVLOdDi0G2Umj0dp5NA","Grammy Debbie","12700","Big Soft Ginger Cookies",5
"u_1oKVZvIFnVLOdDi0G2Umj0dp5NA","Grammy Debbie","9735","Comforting Chicken Noodle Soup",5
"u_1oKVZvIFnVLOdDi0G2Umj0dp5NA","Grammy Debbie","32480","Basic Homemade Bread",5
"u_1oKVZvIFnVLOdDi0G2Umj0dp5NA","Grammy Debbie","7539","Fluffy Pancakes",5
"u_1oKVZvcir01Ja6U1XIczcrh8mbP","_nlfPA","9735","Comforting Chicken Noodle Soup",5
"u_1oKVZvcir01Ja6U1XIczcrh8mbP","_nlfPA","18341","Bacon Macaroni Salad",5
"u_1oKVZvcir01Ja6U1XIczcrh8mbP","_nlfPA","43675","Macaroni Coleslaw",5
"u_1oKVZvcir01Ja6U1XIczcrh8mbP","_nlfPA","1152","Pork Chops with Scalloped Potatoes",5
"u_1oKVZvcir01Ja6U1XIczcrh8mbP","_nlfPA","3309","Best Ever Banana Bread",5
"u_1oKVZvePpcZFKcyGItpwrVG5uuq","parksville","7752","Chocolate Caramel Candy",5
"u_1oKVZvePpcZFKcyGItpwrVG5uuq","parksville","46655","Chocolate-Strawberry Celebration Cake",5
"u_1oKVZvePpcZFKcyGItpwrVG5uuq","parksville","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",5
"u_1oKVZvePpcZFKcyGItpwrVG5uuq","parksville","38183","Baked Tilapia",5
"u_1oKVZvePpcZFKcyGItpwrVG5uuq","parksville","11330","Twice-Baked Potato Casserole",5
"u_1oKVZw64NcWNFGjxZOnW3rBaAVY","Kasha","17826","Amish Breakfast Casserole",5
"u_1oKVZw64NcWNFGjxZOnW3rBaAVY","Kasha","32248","Smothered Chicken Breasts",5
"u_1oKVZw64NcWNFGjxZOnW3rBaAVY","Kasha","1081","Baked Spaghetti",5
"u_1oKVZw64NcWNFGjxZOnW3rBaAVY","Kasha","3058","Winning Apple Crisp",5
"u_1oKVZw64NcWNFGjxZOnW3rBaAVY","Kasha","35766","Cheeseburger Paradise Soup",5
"u_1oKVZw7mrwjQMxXSztLnhcVRC0b","bicktasw","8431","Rhubarb Custard Bars",5
"u_1oKVZw7mrwjQMxXSztLnhcVRC0b","bicktasw","11767","Quick Cream of Mushroom Soup",5
"u_1oKVZw7mrwjQMxXSztLnhcVRC0b","bicktasw","957","Sandy’s Chocolate Cake",5
"u_1oKVZw7mrwjQMxXSztLnhcVRC0b","bicktasw","43675","Macaroni Coleslaw",5
"u_1oKVZw7mrwjQMxXSztLnhcVRC0b","bicktasw","141947","Ham and Swiss Sliders",5
"u_1oKVZw9BdEJB0t5N5hVkeydkHkg","sd20","2912","Zucchini Pizza Casserole",5
"u_1oKVZw9BdEJB0t5N5hVkeydkHkg","sd20","10248","Garlic Beef Enchiladas",5
"u_1oKVZw9BdEJB0t5N5hVkeydkHkg","sd20","1324","Porcupine Meatballs",5
"u_1oKVZw9BdEJB0t5N5hVkeydkHkg","sd20","141947","Ham and Swiss Sliders",5
"u_1oKVZw9BdEJB0t5N5hVkeydkHkg","sd20","1821","Blueberry French Toast",5
"u_1oKVZxAOR5BEzyF4H6ENc7jwfUW","angela32","8431","Rhubarb Custard Bars",5
"u_1oKVZxAOR5BEzyF4H6ENc7jwfUW","angela32","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",5
"u_1oKVZxAOR5BEzyF4H6ENc7jwfUW","angela32","11767","Quick Cream of Mushroom Soup",5
"u_1oKVZxAOR5BEzyF4H6ENc7jwfUW","angela32","36450","Fluffy Key Lime Pie",5
"u_1oKVZxAOR5BEzyF4H6ENc7jwfUW","angela32","27434","Asian Chicken Thighs",5
"u_1oKVZxNyweYeP3lQTMS89TQLWg3","spiker1","39334","Chicken Penne Casserole",5
"u_1oKVZxNyweYeP3lQTMS89TQLWg3","spiker1","100276","Grilled Huli Huli Chicken",5
"u_1oKVZxNyweYeP3lQTMS89TQLWg3","spiker1","11767","Quick Cream of Mushroom Soup",5
"u_1oKVZxNyweYeP3lQTMS89TQLWg3","spiker1","28058","Shrimp Scampi",5
"u_1oKVZxNyweYeP3lQTMS89TQLWg3","spiker1","9735","Comforting Chicken Noodle Soup",5
"u_1oKVZxoUMG63M49Uw51JVZDztTg","LBurkey","3683","Caramel Heavenlies",5
"u_1oKVZxoUMG63M49Uw51JVZDztTg","LBurkey","24886","Chicken and Dumplings",4.94598479279641
"u_1oKVZxoUMG63M49Uw51JVZDztTg","LBurkey","42873","Teriyaki Chicken Thighs",4.89311679236723
"u_1oKVZxoUMG63M49Uw51JVZDztTg","LBurkey","6504","Mom’s Meat Loaf",4.88389279055449
"u_1oKVZxoUMG63M49Uw51JVZDztTg","LBurkey","36450","Fluffy Key Lime Pie",4.87328420842127
"u_1oKVZxvqhgInO8WHSN1ysf4eOPN","LeslieH","4383","First-Place Coconut Macaroons",5
"u_1oKVZxvqhgInO8WHSN1ysf4eOPN","LeslieH","33206","Pineapple Orange Cake",5
"u_1oKVZxvqhgInO8WHSN1ysf4eOPN","LeslieH","46655","Chocolate-Strawberry Celebration Cake",4.98598278045635
"u_1oKVZxvqhgInO8WHSN1ysf4eOPN","LeslieH","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",4.95173170073957
"u_1oKVZxvqhgInO8WHSN1ysf4eOPN","LeslieH","12347","Creamy Coleslaw",4.93660833319704
"u_1oKVZzhQe2T1Ff5kFXACK2mhXml","ebramkamp","39581","Homemade Peanut Butter Cups",5
"u_1oKVZzhQe2T1Ff5kFXACK2mhXml","ebramkamp","12734","Cheesy Ham Chowder",5
"u_1oKVZzhQe2T1Ff5kFXACK2mhXml","ebramkamp","41101","Rustic Italian Tortellini Soup",5
"u_1oKVZzhQe2T1Ff5kFXACK2mhXml","ebramkamp","1196","Pumpkin Bread",5
"u_1oKVZzhQe2T1Ff5kFXACK2mhXml","ebramkamp","19731","Cauliflower Soup",5
"u_1oKVZzipo1u8lcqQzDUcw4UBn9e","2124arizona","18341","Bacon Macaroni Salad",5
"u_1oKVZzipo1u8lcqQzDUcw4UBn9e","2124arizona","38183","Baked Tilapia",5
"u_1oKVZzipo1u8lcqQzDUcw4UBn9e","2124arizona","6086","Apple Pie",5
"u_1oKVZzipo1u8lcqQzDUcw4UBn9e","2124arizona","74724","Chocolate Guinness Cake",5
"u_1oKVZzipo1u8lcqQzDUcw4UBn9e","2124arizona","39581","Homemade Peanut Butter Cups",5
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","luigimon","3309","Best Ever Banana Bread",5
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","luigimon","1063","Frosted Banana Bars",5
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","luigimon","41095","Contest-Winning New England Clam Chowder",5
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","luigimon","28058","Shrimp Scampi",5
"u_1oKVZzjdLKoHGr7ebNDgThVscqd","luigimon","32480","Basic Homemade Bread",5
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","khegeman","17310","Seafood Lasagna",5
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","khegeman","17826","Amish Breakfast Casserole",5
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","khegeman","12347","Creamy Coleslaw",5
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","khegeman","26937","Pineapple Pudding Cake",5
"u_1oKVa0hThBjc7ljLGxKqdbodLiC","khegeman","36217","Creamy Macaroni and Cheese",5
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","manga","141947","Ham and Swiss Sliders",4.84629646277585
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","manga","34347","Lime Chicken Tacos",4.83320775296801
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","manga","27696","Flavorful Pot Roast",4.81523122729021
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","manga","12734","Cheesy Ham Chowder",4.77920088955872
"u_1oKVa1kV4MQcOlLwT37VNE3WK7G","manga","2832","Cheeseburger Soup",4.77748136647273
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","gunslinger","10252","Li’l Cheddar Meat Loaves",5
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","gunslinger","8431","Rhubarb Custard Bars",5
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","gunslinger","12700","Big Soft Ginger Cookies",5
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","gunslinger","1152","Pork Chops with Scalloped Potatoes",5
"u_1oKVa1vU0P0wtIMwn8FBys0ptHj","gunslinger","32480","Basic Homemade Bread",5
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","Queenlalisa","12700","Big Soft Ginger Cookies",5
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","Queenlalisa","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",5
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","Queenlalisa","11767","Quick Cream of Mushroom Soup",5
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","Queenlalisa","1196","Pumpkin Bread",5
"u_1oKVa2JLGywqMhph6wvQOMKzSTR","Queenlalisa","32248","Smothered Chicken Breasts",5
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","johnsen","32535","Creamy Grape Salad",5
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","johnsen","10252","Li’l Cheddar Meat Loaves",5
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","johnsen","1152","Pork Chops with Scalloped Potatoes",5
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","johnsen","3309","Best Ever Banana Bread",5
"u_1oKVa2fPtT5nLm5ML0xYxnDMI1T","johnsen","141947","Ham and Swiss Sliders",5
"u_1oKVa3dm9k4sQJZuEACIlelurOi","krucook","1152","Pork Chops with Scalloped Potatoes",5
"u_1oKVa3dm9k4sQJZuEACIlelurOi","krucook","1063","Frosted Banana Bars",5
"u_1oKVa3dm9k4sQJZuEACIlelurOi","krucook","39334","Chicken Penne Casserole",5
"u_1oKVa3dm9k4sQJZuEACIlelurOi","krucook","28058","Shrimp Scampi",5
"u_1oKVa3dm9k4sQJZuEACIlelurOi","krucook","957","Sandy’s Chocolate Cake",5
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","Sprowl","32480","Basic Homemade Bread",5
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","Sprowl","18341","Bacon Macaroni Salad",5
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","Sprowl","27696","Flavorful Pot Roast",5
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","Sprowl","39334","Chicken Penne Casserole",5
"u_1oKVa4ATHrPZTPOVlxmC5Po5Frt","Sprowl","15805","Bruschetta Chicken",5
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","paul3303","2912","Zucchini Pizza Casserole",5
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","paul3303","141947","Ham and Swiss Sliders",5
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","paul3303","39581","Homemade Peanut Butter Cups",5
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","paul3303","9739","Best Ever Potato Soup",5
"u_1oKVa4FRbXOpXUvsOeyfhia7y1N","paul3303","33206","Pineapple Orange Cake",5
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","wasoongu","8015","Easy Peanut Butter Fudge",5
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","wasoongu","1196","Pumpkin Bread",5
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","wasoongu","3683","Caramel Heavenlies",5
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","wasoongu","33457","Chunky Apple Cake",5
"u_1oKVa4my2LXJ25e5Bd6sxZC37xq","wasoongu","386","Hot Milk Cake",5
"u_1oKVa5FSx8thvFfGGM6whXv482h","delowenstein","23222","Baked Mushroom Chicken",5
"u_1oKVa5FSx8thvFfGGM6whXv482h","delowenstein","8431","Rhubarb Custard Bars",5
"u_1oKVa5FSx8thvFfGGM6whXv482h","delowenstein","43675","Macaroni Coleslaw",5
"u_1oKVa5FSx8thvFfGGM6whXv482h","delowenstein","32264","Easy Chicken Enchiladas",5
"u_1oKVa5FSx8thvFfGGM6whXv482h","delowenstein","11588","Slow-Cooker Lasagna",5
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","pajamaangel","32480","Basic Homemade Bread",5
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","pajamaangel","4383","First-Place Coconut Macaroons",5
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","pajamaangel","21444","Favorite Chicken Potpie",4.96050181327466
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","pajamaangel","3290","Brown Sugar Oatmeal Pancakes",4.94702087921817
"u_1oKVa5Jp2jnBvdroQIjCdFJTlja","pajamaangel","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",4.88393666241584
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","Medic 716","31278","Corn Pudding",5
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","Medic 716","4444","Strawberry Pretzel Salad",5
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","Medic 716","12734","Cheesy Ham Chowder",5
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","Medic 716","42386","Pumpkin Spice Cupcakes with Cream Cheese Frosting",5
"u_1oKVa5NLV1egNywZ8ZgDzjY2RD7","Medic 716","11767","Quick Cream of Mushroom Soup",5
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","angelasandoval","32264","Easy Chicken Enchiladas",5
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","angelasandoval","38183","Baked Tilapia",5
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","angelasandoval","1081","Baked Spaghetti",5
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","angelasandoval","39581","Homemade Peanut Butter Cups",5
"u_1oKVa5hOY7MtyvqQ30BTNf3M7IM","angelasandoval","1324","Porcupine Meatballs",5
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","leslie1966","17022","Vegetarian Linguine",5
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","leslie1966","32480","Basic Homemade Bread",4.95172397291591
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","leslie1966","18341","Bacon Macaroni Salad",4.93929363126694
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","leslie1966","42873","Teriyaki Chicken Thighs",4.9392767363047
"u_1oKVa6fb9ZNJkSaFRDQhulUPwsA","leslie1966","24886","Chicken and Dumplings",4.93780129107341
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","bjsilve0","11588","Slow-Cooker Lasagna",5
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","bjsilve0","12540","Flavorful Chicken Fajitas",4.91847925396126
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","bjsilve0","11330","Twice-Baked Potato Casserole",4.9018981219863
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","bjsilve0","36450","Fluffy Key Lime Pie",4.84580819580449
"u_1oKVa7PQ46eJ5al98w2pqcx6Do3","bjsilve0","19201","Peanut Butter Chocolate Dessert",4.82471435446778
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","ChrisD1717","386","Hot Milk Cake",5
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","ChrisD1717","39334","Chicken Penne Casserole",5
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","ChrisD1717","1196","Pumpkin Bread",5
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","ChrisD1717","2832","Cheeseburger Soup",5
"u_1oKVa8KiHWP3PBt7MOJKhXwO6x2","ChrisD1717","7752","Chocolate Caramel Candy",5
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","muffbear74","7752","Chocolate Caramel Candy",5
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","muffbear74","3290","Brown Sugar Oatmeal Pancakes",4.82625976664017
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","muffbear74","38183","Baked Tilapia",4.78905434466365
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","muffbear74","74724","Chocolate Guinness Cake",4.78737998198351
"u_1oKVa8drJKT1nMPs6MiRlMpNct6","muffbear74","1152","Pork Chops with Scalloped Potatoes",4.78279886502467
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","hotfudgesundae","1063","Frosted Banana Bars",5
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","hotfudgesundae","27675","Peanut Butter Cup Cheesecake",5
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","hotfudgesundae","386","Hot Milk Cake",5
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","hotfudgesundae","8431","Rhubarb Custard Bars",5
"u_1oKVaB6ZQlqTQ4BbPF44G6vIKUI","hotfudgesundae","27626","Skillet Shepherd’s Pie",5
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","misscoffeepot","3290","Brown Sugar Oatmeal Pancakes",5
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","misscoffeepot","8202","Simple Taco Soup",5
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","misscoffeepot","2912","Zucchini Pizza Casserole",5
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","misscoffeepot","32480","Basic Homemade Bread",5
"u_1oKVaBmiEKwAFyiHrDLoWpbel0J","misscoffeepot","2872","Stuffed Pepper Soup",5
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","cbachtel","15805","Bruschetta Chicken",5
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","cbachtel","39334","Chicken Penne Casserole",5
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","cbachtel","12700","Big Soft Ginger Cookies",5
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","cbachtel","18341","Bacon Macaroni Salad",5
"u_1oKVaBrjqaji1sAZvZT8bQa9RG0","cbachtel","1152","Pork Chops with Scalloped Potatoes",5
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","DebbieT","28058","Shrimp Scampi",5
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","DebbieT","16579","Chicken Wild Rice Soup",5
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","DebbieT","17310","Seafood Lasagna",5
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","DebbieT","4383","First-Place Coconut Macaroons",5
"u_1oKVaDyOmY3BV0mLIx93xFCQ4pX","DebbieT","46655","Chocolate-Strawberry Celebration Cake",5
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","robbrd","17826","Amish Breakfast Casserole",5
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","robbrd","82745","Mamaw Emily’s Strawberry Cake",5
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","robbrd","15805","Bruschetta Chicken",5
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","robbrd","35766","Cheeseburger Paradise Soup",5
"u_1oKVaEfH2JKU7oUNuZb9q2hMf0H","robbrd","36217","Creamy Macaroni and Cheese",5
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","Grandmaj2u","17826","Amish Breakfast Casserole",4.43434570942691
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","Grandmaj2u","3058","Winning Apple Crisp",4.42534773970375
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","Grandmaj2u","957","Sandy’s Chocolate Cake",4.36031391968333
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","Grandmaj2u","1324","Porcupine Meatballs",4.35901799325223
"u_1oKVaHCYOV7yGNq91U2fTBqtBPI","Grandmaj2u","27434","Asian Chicken Thighs",4.35201944532256
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","mamaknowsbest","10248","Garlic Beef Enchiladas",5
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","mamaknowsbest","39334","Chicken Penne Casserole",5
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","mamaknowsbest","12700","Big Soft Ginger Cookies",5
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","mamaknowsbest","27626","Skillet Shepherd’s Pie",5
"u_1oKVaI9OOe32ErgAhWXd1ZKuaN2","mamaknowsbest","28058","Shrimp Scampi",5
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","xlsalbums","27675","Peanut Butter Cup Cheesecake",5
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","xlsalbums","43675","Macaroni Coleslaw",5
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","xlsalbums","16458","Cherry Bars",5
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","xlsalbums","26937","Pineapple Pudding Cake",5
"u_1oKVaIrsWHkFypYnwYxZt7cJSKH","xlsalbums","4383","First-Place Coconut Macaroons",5
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","PrplMonky5","1324","Porcupine Meatballs",5
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","PrplMonky5","35948","Caramel-Pecan Cheesecake Pie",5
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","PrplMonky5","3143","Pumpkin Bars",4.97807169306888
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","PrplMonky5","32535","Creamy Grape Salad",4.95983712725137
"u_1oKVaLd2ShgeD1g1YVxMVdQOuzG","PrplMonky5","3290","Brown Sugar Oatmeal Pancakes",4.93828626316829
"u_1oKVaM64YH6uHYmdygQgoq2plQs","scotland1","1196","Pumpkin Bread",5
"u_1oKVaM64YH6uHYmdygQgoq2plQs","scotland1","2832","Cheeseburger Soup",5
